Date,Year,City,State,Region,Customer,Flavor,Transaction_Type,Quantity,Unit_Price,Sales,Profits,Stock_Change,Reorder_Point,Stock_Balance,Reorder_Alert
2024-03-25 09:16:31.638327666,2024,Pune,Maharashtra,South,QuickBuy,Chilli Wafers,Outbound,102,7.98,814.42,218.54,-102,352,830,NO
2024-03-25 11:36:31.398279656,2024,Mumbai,Maharashtra,East,QuickBuy,Aloo Bhujia Wafers,Inbound,22,11.38,250.38,36.02,22,106,919,NO
2024-03-25 13:56:31.158231647,2024,Pune,Maharashtra,West,QuickBuy,Cream & Onion Wafers,Inbound,13,7.88,102.46,25.29,13,268,338,NO
2024-03-25 16:16:30.918183637,2024,Ahmedabad,Gujarat,South,RetailMart,Black Pepper Wafers,Outbound,179,7.36,1317.45,331.33,-179,229,456,NO
2024-03-25 18:36:30.678135627,2024,Pune,Maharashtra,North,QuickBuy,Salted Wafers,Outbound,118,12.31,1452.01,266.94,-118,237,354,NO
2024-03-25 20:56:30.438087618,2024,Ahmedabad,Gujarat,South,RetailMart,Black Pepper Wafers,Outbound,83,5.4,448.47,71.51,-83,457,131,YES
2024-03-25 23:16:30.198039608,2024,Ahmedabad,Gujarat,South,QuickBuy,Aloo Bhujia Wafers,Inbound,198,5.95,1177.64,228.59,198,399,492,NO
2024-03-26 01:36:29.957991599,2024,Hyderabad,Telangana,East,QuickBuy,Mint Masala Wafers,Outbound,104,5.07,527.06,62.53,-104,425,553,NO
2024-03-26 03:56:29.717943589,2024,Delhi,Delhi,East,SuperStore,Cream & Onion Wafers,Inbound,114,6.53,744.36,81.27,114,190,863,NO
2024-03-26 06:16:29.477895579,2024,Jaipur,Rajasthan,North,QuickBuy,Tomato Wafers,Outbound,17,5.69,96.73,11.83,-17,262,109,YES
2024-03-26 08:36:29.237847570,2024,Pune,Maharashtra,West,ShopEase,Black Pepper Wafers,Inbound,76,14.96,1136.81,156.23,76,417,581,NO
2024-03-26 10:56:28.997799560,2024,Mumbai,Maharashtra,West,QuickBuy,Salted Wafers,Inbound,119,7.89,938.68,188.52,119,352,795,NO
2024-03-26 13:16:28.757751551,2024,Ahmedabad,Gujarat,East,BigMart,Mint Masala Wafers,Inbound,18,6.49,116.87,31.53,18,300,125,YES
2024-03-26 15:36:28.517703541,2024,Delhi,Delhi,North,SuperStore,Salted Wafers,Outbound,126,7.41,933.66,137.37,-126,119,859,NO
2024-03-26 17:56:28.277655531,2024,Surat,Gujarat,South,SuperStore,Black Pepper Wafers,Inbound,20,14.36,287.23,82.44,20,328,295,YES
2024-03-26 20:16:28.037607522,2024,Chennai,Tamil Nadu,North,QuickBuy,Chilli Wafers,Inbound,108,10.2,1101.77,320.59,108,262,178,YES
2024-03-26 22:36:27.797559512,2024,Hyderabad,Telangana,North,BigMart,Mint Masala Wafers,Inbound,51,8.65,441.06,128.69,51,264,924,NO
2024-03-27 00:56:27.557511503,2024,Jaipur,Rajasthan,North,QuickBuy,Chilli Wafers,Outbound,150,13.73,2060.09,551.1,-150,331,809,NO
2024-03-27 03:16:27.317463493,2024,Bangalore,Karnataka,West,ShopEase,Cheese Wafers,Inbound,173,8.95,1548.33,267.5,173,427,885,NO
2024-03-27 05:36:27.077415483,2024,Hyderabad,Telangana,South,SuperStore,Aloo Bhujia Wafers,Return,129,8.35,1077.16,123.37,129,337,196,YES
2024-03-27 07:56:26.837367474,2024,Surat,Gujarat,North,SuperStore,Cream & Onion Wafers,Outbound,150,7.07,1060.92,226.79,-150,219,772,NO
2024-03-27 10:16:26.597319464,2024,Chennai,Tamil Nadu,West,BigMart,Black Pepper Wafers,Inbound,21,8.78,184.34,39.03,21,450,100,YES
2024-03-27 12:36:26.357271455,2024,Surat,Gujarat,West,RetailMart,Chilli Wafers,Outbound,46,8.17,375.67,101.43,-46,482,936,NO
2024-03-27 14:56:26.117223445,2024,Pune,Maharashtra,East,BigMart,Chilli Wafers,Inbound,83,11.77,977.16,292.36,83,468,572,NO
2024-03-27 17:16:25.877175435,2024,Ahmedabad,Gujarat,South,ShopEase,Cheese Wafers,Outbound,82,7.9,647.46,130.55,-82,206,182,YES
2024-03-27 19:36:25.637127426,2024,Jaipur,Rajasthan,North,BigMart,Masala Wafers,Inbound,61,10.77,657.09,111.08,61,349,923,NO
2024-03-27 21:56:25.397079416,2024,Kolkata,West Bengal,South,RetailMart,Cream & Onion Wafers,Return,139,5.66,786.59,107.9,139,435,808,NO
2024-03-28 00:16:25.157031407,2024,Ahmedabad,Gujarat,East,ShopEase,Salted Wafers,Outbound,65,6.91,449.34,45.37,-65,383,878,NO
2024-03-28 02:36:24.916983397,2024,Kolkata,West Bengal,East,ShopEase,Aloo Bhujia Wafers,Outbound,69,9.07,626.11,126.36,-69,297,8,YES
2024-03-28 04:56:24.676935387,2024,Chennai,Tamil Nadu,North,RetailMart,Aloo Bhujia Wafers,Inbound,32,14.37,459.82,97.07,32,319,412,NO
2024-03-28 07:16:24.436887378,2024,Delhi,Delhi,West,QuickBuy,Mint Masala Wafers,Inbound,112,8.77,982.52,260.36,112,494,717,NO
2024-03-28 09:36:24.196839368,2024,Bangalore,Karnataka,East,BigMart,Cream & Onion Wafers,Outbound,49,11.64,570.4,114.6,-49,250,933,NO
2024-03-28 11:56:23.956791359,2024,Mumbai,Maharashtra,West,ShopEase,Cheese Wafers,Outbound,73,7.55,551.21,156.15,-73,385,829,NO
2024-03-28 14:16:23.716743349,2024,Ahmedabad,Gujarat,East,BigMart,Salted Wafers,Inbound,94,6.27,589.41,132.98,94,364,565,NO
2024-03-28 16:36:23.476695339,2024,Jaipur,Rajasthan,South,RetailMart,Cream & Onion Wafers,Inbound,160,5.59,893.66,239.56,160,319,691,NO
2024-03-28 18:56:23.236647330,2024,Surat,Gujarat,North,SuperStore,Cream & Onion Wafers,Inbound,166,8.05,1336.99,173.35,166,315,103,YES
2024-03-28 21:16:22.996599320,2024,Jaipur,Rajasthan,East,RetailMart,Cheese Wafers,Outbound,188,6.58,1236.4,335.15,-188,414,125,YES
2024-03-28 23:36:22.756551311,2024,Chennai,Tamil Nadu,South,BigMart,Masala Wafers,Inbound,98,6.74,660.53,155.24,98,255,545,NO
2024-03-29 01:56:22.516503301,2024,Kolkata,West Bengal,East,ShopEase,Masala Wafers,Inbound,40,12.61,504.3,67.6,40,315,676,NO
2024-03-29 04:16:22.276455291,2024,Surat,Gujarat,North,BigMart,Masala Wafers,Inbound,187,5.16,964.62,133.07,187,434,944,NO
2024-03-29 06:36:22.036407282,2024,Mumbai,Maharashtra,South,SuperStore,Mint Masala Wafers,Inbound,29,10.58,306.76,87.52,29,458,809,NO
2024-03-29 08:56:21.796359272,2024,Mumbai,Maharashtra,West,ShopEase,Masala Wafers,Inbound,192,8.79,1688.57,179.74,192,213,269,NO
2024-03-29 11:16:21.556311263,2024,Ahmedabad,Gujarat,East,SuperStore,Chilli Wafers,Return,139,10.07,1399.1,269.34,139,260,465,NO
2024-03-29 13:36:21.316263253,2024,Chennai,Tamil Nadu,East,QuickBuy,Masala Wafers,Inbound,162,10.63,1721.78,280.13,162,402,800,NO
2024-03-29 15:56:21.076215243,2024,Delhi,Delhi,South,RetailMart,Mint Masala Wafers,Outbound,22,8.13,178.94,41.7,-22,197,117,YES
2024-03-29 18:16:20.836167234,2024,Chennai,Tamil Nadu,North,QuickBuy,Salted Wafers,Inbound,131,7.95,1041.59,279.07,131,256,865,NO
2024-03-29 20:36:20.596119224,2024,Kolkata,West Bengal,East,BigMart,Masala Wafers,Inbound,112,12.33,1381.41,237.71,112,261,91,YES
2024-03-29 22:56:20.356071215,2024,Jaipur,Rajasthan,South,QuickBuy,Cheese Wafers,Inbound,115,13.71,1576.97,292.34,115,141,611,NO
2024-03-30 01:16:20.116023205,2024,Mumbai,Maharashtra,North,RetailMart,Chilli Wafers,Outbound,128,6.93,886.5,262.74,-128,279,484,NO
2024-03-30 03:36:19.875975195,2024,Jaipur,Rajasthan,East,ShopEase,Aloo Bhujia Wafers,Outbound,79,5.98,472.12,121.23,-79,402,86,YES
2024-03-30 05:56:19.635927186,2024,Jaipur,Rajasthan,South,SuperStore,Chilli Wafers,Inbound,195,13.98,2725.7,761.67,195,429,233,YES
2024-03-30 08:16:19.395879176,2024,Jaipur,Rajasthan,North,ShopEase,Mint Masala Wafers,Inbound,108,8.5,917.89,172.34,108,150,912,NO
2024-03-30 10:36:19.155831167,2024,Mumbai,Maharashtra,East,QuickBuy,Black Pepper Wafers,Outbound,91,10.51,956.7,140.46,-91,351,123,YES
2024-03-30 12:56:18.915783157,2024,Hyderabad,Telangana,East,BigMart,Salted Wafers,Return,84,8.6,722.02,131.68,84,449,202,YES
2024-03-30 15:16:18.675735147,2024,Pune,Maharashtra,North,QuickBuy,Masala Wafers,Inbound,127,6.26,794.77,193.3,127,219,31,YES
2024-03-30 17:36:18.435687138,2024,Kolkata,West Bengal,North,RetailMart,Cream & Onion Wafers,Outbound,93,10.89,1013.08,123.48,-93,174,356,NO
2024-03-30 19:56:18.195639128,2024,Hyderabad,Telangana,South,RetailMart,Salted Wafers,Inbound,78,10.25,799.61,123.21,78,261,462,NO
2024-03-30 22:16:17.955591119,2024,Kolkata,West Bengal,East,BigMart,Mint Masala Wafers,Inbound,68,7.03,478.04,52.26,68,248,963,NO
2024-03-31 00:36:17.715543109,2024,Surat,Gujarat,East,ShopEase,Cream & Onion Wafers,Inbound,197,9.52,1875.18,349.66,197,222,550,NO
2024-03-31 02:56:17.475495099,2024,Chennai,Tamil Nadu,South,RetailMart,Black Pepper Wafers,Inbound,135,12.97,1750.88,464.84,135,240,93,YES
2024-03-31 05:16:17.235447090,2024,Chennai,Tamil Nadu,East,RetailMart,Black Pepper Wafers,Outbound,120,10.9,1308.51,137.31,-120,281,521,NO
2024-03-31 07:36:16.995399080,2024,Bangalore,Karnataka,East,BigMart,Mint Masala Wafers,Inbound,71,5.97,423.81,99.62,71,477,726,NO
2024-03-31 09:56:16.755351071,2024,Chennai,Tamil Nadu,East,ShopEase,Aloo Bhujia Wafers,Outbound,153,10.48,1603.47,459.39,-153,376,407,NO
2024-03-31 12:16:16.515303061,2024,Mumbai,Maharashtra,West,QuickBuy,Aloo Bhujia Wafers,Outbound,137,12.03,1647.75,242.85,-137,356,99,YES
2024-03-31 14:36:16.275255051,2024,Delhi,Delhi,North,SuperStore,Black Pepper Wafers,Inbound,114,12.93,1473.68,351.81,114,424,243,YES
2024-03-31 16:56:16.035207042,2024,Ahmedabad,Gujarat,West,BigMart,Aloo Bhujia Wafers,Inbound,77,11.29,869.42,256.5,77,344,57,YES
2024-03-31 19:16:15.795159032,2024,Bangalore,Karnataka,West,ShopEase,Cheese Wafers,Outbound,24,6.53,156.64,45.81,-24,185,964,NO
2024-03-31 21:36:15.555111023,2024,Ahmedabad,Gujarat,North,SuperStore,Cream & Onion Wafers,Inbound,192,12.1,2323.53,341.53,192,170,356,NO
2024-03-31 23:56:15.315063013,2024,Kolkata,West Bengal,West,BigMart,Tomato Wafers,Inbound,44,11.77,518.03,62.2,44,368,490,NO
2024-04-01 02:16:15.075015003,2024,Ahmedabad,Gujarat,South,QuickBuy,Chilli Wafers,Inbound,192,5.24,1006.9,130.55,192,279,319,NO
2024-04-01 04:36:14.834966994,2024,Ahmedabad,Gujarat,West,QuickBuy,Aloo Bhujia Wafers,Inbound,23,9.12,209.7,50.41,23,378,18,YES
2024-04-01 06:56:14.594918984,2024,Bangalore,Karnataka,South,ShopEase,Cream & Onion Wafers,Outbound,186,8.33,1549.29,379.81,-186,248,356,NO
2024-04-01 09:16:14.354870975,2024,Surat,Gujarat,North,ShopEase,Masala Wafers,Outbound,111,11.69,1298.05,304.84,-111,105,116,NO
2024-04-01 11:36:14.114822965,2024,Jaipur,Rajasthan,East,QuickBuy,Tomato Wafers,Inbound,109,7.16,780.59,130.53,109,247,135,YES
2024-04-01 13:56:13.874774955,2024,Chennai,Tamil Nadu,North,QuickBuy,Tomato Wafers,Outbound,16,10.91,174.54,23.38,-16,431,838,NO
2024-04-01 16:16:13.634726946,2024,Chennai,Tamil Nadu,North,BigMart,Masala Wafers,Return,39,14.13,551.15,119.13,39,267,295,NO
2024-04-01 18:36:13.394678936,2024,Mumbai,Maharashtra,West,ShopEase,Aloo Bhujia Wafers,Inbound,58,12.98,752.73,148.09,58,108,524,NO
2024-04-01 20:56:13.154630927,2024,Bangalore,Karnataka,North,SuperStore,Cream & Onion Wafers,Inbound,153,14.21,2174.83,534.5,153,277,100,YES
2024-04-01 23:16:12.914582917,2024,Mumbai,Maharashtra,North,QuickBuy,Tomato Wafers,Return,120,14.79,1774.21,334.03,120,383,379,YES
2024-04-02 01:36:12.674534907,2024,Delhi,Delhi,South,SuperStore,Chilli Wafers,Return,188,5.11,960.06,161.03,188,494,154,YES
2024-04-02 03:56:12.434486898,2024,Delhi,Delhi,East,ShopEase,Mint Masala Wafers,Inbound,81,11.23,909.42,144.32,81,215,593,NO
2024-04-02 06:16:12.194438888,2024,Mumbai,Maharashtra,West,ShopEase,Mint Masala Wafers,Inbound,89,9.13,812.43,115.6,89,195,599,NO
2024-04-02 08:36:11.954390879,2024,Bangalore,Karnataka,East,RetailMart,Chilli Wafers,Inbound,92,13.6,1251.07,191.6,92,430,104,YES
2024-04-02 10:56:11.714342869,2024,Mumbai,Maharashtra,East,QuickBuy,Cheese Wafers,Inbound,51,7.52,383.43,45.62,51,443,641,NO
2024-04-02 13:16:11.474294859,2024,Chennai,Tamil Nadu,East,ShopEase,Black Pepper Wafers,Outbound,26,14.81,385.07,65.22,-26,155,783,NO
2024-04-02 15:36:11.234246850,2024,Hyderabad,Telangana,West,ShopEase,Tomato Wafers,Inbound,182,11.14,2026.95,217.52,182,306,525,NO
2024-04-02 17:56:10.994198840,2024,Pune,Maharashtra,North,QuickBuy,Masala Wafers,Inbound,16,12.94,206.97,28.41,16,204,127,YES
2024-04-02 20:16:10.754150831,2024,Ahmedabad,Gujarat,East,RetailMart,Mint Masala Wafers,Inbound,164,5.86,960.38,239.47,164,134,400,NO
2024-04-02 22:36:10.514102821,2024,Pune,Maharashtra,West,RetailMart,Aloo Bhujia Wafers,Return,19,6.83,129.86,21.44,19,308,571,NO
2024-04-03 00:56:10.274054811,2024,Bangalore,Karnataka,North,RetailMart,Chilli Wafers,Inbound,43,12.58,541.11,126.43,43,380,965,NO
2024-04-03 03:16:10.034006802,2024,Pune,Maharashtra,East,RetailMart,Cream & Onion Wafers,Inbound,45,5.22,234.89,57.17,45,468,738,NO
2024-04-03 05:36:09.793958792,2024,Delhi,Delhi,South,BigMart,Chilli Wafers,Return,162,13.17,2133.34,461.31,162,454,528,NO
2024-04-03 07:56:09.553910782,2024,Kolkata,West Bengal,West,QuickBuy,Black Pepper Wafers,Outbound,15,5.14,77.09,22.49,-15,246,556,NO
2024-04-03 10:16:09.313862773,2024,Ahmedabad,Gujarat,East,QuickBuy,Mint Masala Wafers,Inbound,161,11.57,1862.96,194.28,161,386,549,NO
2024-04-03 12:36:09.073814763,2024,Jaipur,Rajasthan,West,QuickBuy,Tomato Wafers,Inbound,155,8.65,1340.9,332.18,155,180,123,YES
2024-04-03 14:56:08.833766754,2024,Bangalore,Karnataka,South,RetailMart,Chilli Wafers,Inbound,143,11.11,1589.44,463.73,143,149,359,NO
2024-04-03 17:16:08.593718744,2024,Ahmedabad,Gujarat,West,RetailMart,Chilli Wafers,Outbound,38,11.96,454.49,123.83,-38,186,63,YES
2024-04-03 19:36:08.353670734,2024,Pune,Maharashtra,North,ShopEase,Black Pepper Wafers,Inbound,135,8.42,1137.34,151.92,135,290,888,NO
2024-04-03 21:56:08.113622725,2024,Delhi,Delhi,East,BigMart,Cream & Onion Wafers,Inbound,162,6.08,984.9,162.87,162,402,764,NO
2024-04-04 00:16:07.873574715,2024,Surat,Gujarat,West,QuickBuy,Chilli Wafers,Inbound,192,5.7,1093.72,147.09,192,100,773,NO
2024-04-04 02:36:07.633526706,2024,Hyderabad,Telangana,West,BigMart,Masala Wafers,Inbound,90,10.89,980.04,215.87,90,480,955,NO
2024-04-04 04:56:07.393478696,2024,Jaipur,Rajasthan,East,QuickBuy,Mint Masala Wafers,Outbound,183,10.21,1867.8,452.82,-183,237,623,NO
2024-04-04 07:16:07.153430686,2024,Hyderabad,Telangana,South,RetailMart,Tomato Wafers,Inbound,161,12.42,1999.94,326.82,161,235,101,YES
2024-04-04 09:36:06.913382677,2024,Ahmedabad,Gujarat,South,RetailMart,Aloo Bhujia Wafers,Inbound,84,10.1,848.18,176.34,84,461,560,NO
2024-04-04 11:56:06.673334667,2024,Delhi,Delhi,East,QuickBuy,Mint Masala Wafers,Outbound,35,9.22,322.86,76.9,-35,480,276,YES
2024-04-04 14:16:06.433286658,2024,Delhi,Delhi,East,SuperStore,Chilli Wafers,Outbound,136,8.98,1221.4,225.06,-136,253,226,YES
2024-04-04 16:36:06.193238648,2024,Pune,Maharashtra,North,RetailMart,Masala Wafers,Inbound,124,5.26,652.79,176.78,124,261,22,YES
2024-04-04 18:56:05.953190638,2024,Chennai,Tamil Nadu,West,ShopEase,Mint Masala Wafers,Outbound,135,8.36,1128.0,286.86,-135,118,843,NO
2024-04-04 21:16:05.713142629,2024,Pune,Maharashtra,West,RetailMart,Chilli Wafers,Inbound,37,14.76,546.13,61.68,37,427,696,NO
2024-04-04 23:36:05.473094619,2024,Chennai,Tamil Nadu,South,ShopEase,Salted Wafers,Outbound,140,13.74,1922.98,431.18,-140,342,63,YES
2024-04-05 01:56:05.233046610,2024,Chennai,Tamil Nadu,North,BigMart,Chilli Wafers,Outbound,84,8.29,696.68,102.46,-84,228,156,YES
2024-04-05 04:16:04.992998600,2024,Jaipur,Rajasthan,West,RetailMart,Cheese Wafers,Outbound,175,10.88,1903.64,402.63,-175,275,794,NO
2024-04-05 06:36:04.752950590,2024,Pune,Maharashtra,North,RetailMart,Chilli Wafers,Outbound,198,13.47,2667.65,777.29,-198,379,389,NO
2024-04-05 08:56:04.512902581,2024,Surat,Gujarat,East,BigMart,Salted Wafers,Inbound,87,9.41,818.91,225.87,87,183,148,YES
2024-04-05 11:16:04.272854571,2024,Mumbai,Maharashtra,West,ShopEase,Cream & Onion Wafers,Outbound,188,5.18,973.76,176.16,-188,475,838,NO
2024-04-05 13:36:04.032806562,2024,Mumbai,Maharashtra,East,SuperStore,Black Pepper Wafers,Inbound,99,5.75,568.77,90.04,99,321,362,NO
2024-04-05 15:56:03.792758552,2024,Pune,Maharashtra,South,ShopEase,Cheese Wafers,Inbound,185,10.1,1869.23,274.55,185,424,680,NO
2024-04-05 18:16:03.552710542,2024,Pune,Maharashtra,South,QuickBuy,Chilli Wafers,Outbound,30,14.69,440.83,91.03,-30,244,463,NO
2024-04-05 20:36:03.312662533,2024,Hyderabad,Telangana,East,QuickBuy,Masala Wafers,Outbound,63,11.93,751.72,92.35,-63,205,644,NO
2024-04-05 22:56:03.072614523,2024,Jaipur,Rajasthan,South,QuickBuy,Mint Masala Wafers,Return,193,5.71,1101.87,231.23,193,424,398,YES
2024-04-06 01:16:02.832566514,2024,Pune,Maharashtra,East,BigMart,Cream & Onion Wafers,Inbound,112,6.89,772.08,77.41,112,110,404,NO
2024-04-06 03:36:02.592518504,2024,Hyderabad,Telangana,East,ShopEase,Chilli Wafers,Inbound,68,12.71,864.5,142.44,68,265,825,NO
2024-04-06 05:56:02.352470494,2024,Chennai,Tamil Nadu,East,RetailMart,Tomato Wafers,Inbound,81,13.41,1086.57,156.45,81,295,131,YES
2024-04-06 08:16:02.112422485,2024,Delhi,Delhi,South,QuickBuy,Aloo Bhujia Wafers,Outbound,188,11.18,2101.27,618.29,-188,330,196,YES
2024-04-06 10:36:01.872374475,2024,Delhi,Delhi,South,ShopEase,Mint Masala Wafers,Inbound,29,11.44,331.88,81.46,29,246,646,NO
2024-04-06 12:56:01.632326466,2024,Chennai,Tamil Nadu,South,RetailMart,Chilli Wafers,Inbound,121,5.28,639.29,108.63,121,458,34,YES
2024-04-06 15:16:01.392278456,2024,Bangalore,Karnataka,East,ShopEase,Aloo Bhujia Wafers,Inbound,68,13.29,903.4,107.12,68,337,419,NO
2024-04-06 17:36:01.152230446,2024,Hyderabad,Telangana,North,BigMart,Aloo Bhujia Wafers,Outbound,80,12.88,1030.62,209.59,-80,112,376,NO
2024-04-06 19:56:00.912182437,2024,Hyderabad,Telangana,South,QuickBuy,Masala Wafers,Inbound,146,7.59,1108.19,158.13,146,318,398,NO
2024-04-06 22:16:00.672134427,2024,Chennai,Tamil Nadu,North,SuperStore,Aloo Bhujia Wafers,Outbound,118,12.09,1426.24,295.64,-118,356,219,YES
2024-04-07 00:36:00.432086418,2024,Surat,Gujarat,South,QuickBuy,Mint Masala Wafers,Inbound,138,7.15,986.5,263.47,138,101,897,NO
2024-04-07 02:56:00.192038408,2024,Kolkata,West Bengal,West,QuickBuy,Masala Wafers,Inbound,166,5.4,896.95,200.16,166,309,887,NO
2024-04-07 05:15:59.951990398,2024,Ahmedabad,Gujarat,West,BigMart,Aloo Bhujia Wafers,Inbound,65,7.01,455.74,103.34,65,464,696,NO
2024-04-07 07:35:59.711942389,2024,Chennai,Tamil Nadu,West,RetailMart,Cheese Wafers,Return,44,6.79,298.6,62.17,44,324,516,NO
2024-04-07 09:55:59.471894379,2024,Pune,Maharashtra,North,QuickBuy,Aloo Bhujia Wafers,Inbound,132,8.38,1105.83,315.66,132,293,582,NO
2024-04-07 12:15:59.231846370,2024,Pune,Maharashtra,South,RetailMart,Tomato Wafers,Inbound,140,9.18,1285.83,368.24,140,295,341,NO
2024-04-07 14:35:58.991798360,2024,Jaipur,Rajasthan,East,RetailMart,Cream & Onion Wafers,Outbound,113,10.09,1139.65,230.83,-113,499,752,NO
2024-04-07 16:55:58.751750350,2024,Chennai,Tamil Nadu,North,BigMart,Salted Wafers,Inbound,16,9.77,156.28,25.18,16,359,862,NO
2024-04-07 19:15:58.511702341,2024,Jaipur,Rajasthan,South,QuickBuy,Cheese Wafers,Outbound,36,7.71,277.44,53.25,-36,156,415,NO
2024-04-07 21:35:58.271654331,2024,Chennai,Tamil Nadu,West,BigMart,Black Pepper Wafers,Inbound,10,5.29,52.92,7.27,10,212,455,NO
2024-04-07 23:55:58.031606322,2024,Hyderabad,Telangana,North,BigMart,Black Pepper Wafers,Inbound,181,11.05,2000.23,454.59,181,312,296,YES
2024-04-08 02:15:57.791558312,2024,Ahmedabad,Gujarat,South,SuperStore,Chilli Wafers,Inbound,96,8.96,859.92,172.0,96,378,937,NO
2024-04-08 04:35:57.551510302,2024,Hyderabad,Telangana,East,BigMart,Chilli Wafers,Inbound,50,7.99,399.34,48.18,50,343,330,YES
2024-04-08 06:55:57.311462293,2024,Kolkata,West Bengal,North,SuperStore,Mint Masala Wafers,Outbound,132,13.67,1804.36,251.76,-132,479,704,NO
2024-04-08 09:15:57.071414283,2024,Delhi,Delhi,East,RetailMart,Aloo Bhujia Wafers,Outbound,84,12.47,1047.26,205.19,-84,216,679,NO
2024-04-08 11:35:56.831366274,2024,Mumbai,Maharashtra,North,RetailMart,Cream & Onion Wafers,Outbound,51,13.58,692.46,192.17,-51,485,338,YES
2024-04-08 13:55:56.591318264,2024,Chennai,Tamil Nadu,West,ShopEase,Cream & Onion Wafers,Outbound,126,9.95,1253.68,267.38,-126,186,747,NO
2024-04-08 16:15:56.351270254,2024,Kolkata,West Bengal,West,ShopEase,Mint Masala Wafers,Inbound,170,6.31,1072.58,253.46,170,480,805,NO
2024-04-08 18:35:56.111222245,2024,Delhi,Delhi,West,RetailMart,Cheese Wafers,Inbound,187,11.96,2236.93,375.37,187,466,297,YES
2024-04-08 20:55:55.871174235,2024,Bangalore,Karnataka,East,QuickBuy,Aloo Bhujia Wafers,Outbound,72,7.06,508.37,108.93,-72,362,759,NO
2024-04-08 23:15:55.631126226,2024,Ahmedabad,Gujarat,West,ShopEase,Chilli Wafers,Outbound,174,9.41,1637.74,310.31,-174,399,676,NO
2024-04-09 01:35:55.391078216,2024,Jaipur,Rajasthan,East,BigMart,Aloo Bhujia Wafers,Inbound,196,5.65,1107.4,256.72,196,212,311,NO
2024-04-09 03:55:55.151030206,2024,Jaipur,Rajasthan,East,ShopEase,Cream & Onion Wafers,Outbound,136,13.25,1802.42,198.47,-136,263,582,NO
2024-04-09 06:15:54.910982197,2024,Hyderabad,Telangana,East,RetailMart,Salted Wafers,Inbound,185,6.26,1157.99,230.05,185,103,742,NO
2024-04-09 08:35:54.670934187,2024,Pune,Maharashtra,West,QuickBuy,Cream & Onion Wafers,Outbound,142,14.03,1992.4,317.19,-142,217,54,YES
2024-04-09 10:55:54.430886178,2024,Delhi,Delhi,South,RetailMart,Aloo Bhujia Wafers,Outbound,57,13.64,777.61,128.49,-57,122,984,NO
2024-04-09 13:15:54.190838168,2024,Bangalore,Karnataka,East,QuickBuy,Black Pepper Wafers,Outbound,12,9.65,115.75,33.82,-12,332,693,NO
2024-04-09 15:35:53.950790158,2024,Kolkata,West Bengal,South,ShopEase,Chilli Wafers,Inbound,125,12.44,1555.46,212.38,125,189,533,NO
2024-04-09 17:55:53.710742149,2024,Ahmedabad,Gujarat,East,BigMart,Masala Wafers,Outbound,184,11.19,2059.78,334.2,-184,354,794,NO
2024-04-09 20:15:53.470694139,2024,Delhi,Delhi,West,BigMart,Cream & Onion Wafers,Outbound,199,13.03,2593.12,523.75,-199,191,104,YES
2024-04-09 22:35:53.230646130,2024,Bangalore,Karnataka,West,RetailMart,Salted Wafers,Inbound,108,9.32,1006.35,274.34,108,254,174,YES
2024-04-10 00:55:52.990598120,2024,Mumbai,Maharashtra,West,QuickBuy,Tomato Wafers,Inbound,125,12.86,1607.26,294.67,125,406,293,YES
2024-04-10 03:15:52.750550110,2024,Chennai,Tamil Nadu,North,ShopEase,Masala Wafers,Return,23,9.62,221.37,55.07,23,214,879,NO
2024-04-10 05:35:52.510502101,2024,Jaipur,Rajasthan,West,QuickBuy,Cream & Onion Wafers,Inbound,121,14.41,1743.57,472.99,121,306,550,NO
2024-04-10 07:55:52.270454091,2024,Kolkata,West Bengal,South,QuickBuy,Cream & Onion Wafers,Inbound,70,9.86,690.46,111.86,70,180,910,NO
2024-04-10 10:15:52.030406082,2024,Jaipur,Rajasthan,East,QuickBuy,Aloo Bhujia Wafers,Inbound,168,9.63,1617.2,288.75,168,202,374,NO
2024-04-10 12:35:51.790358072,2024,Kolkata,West Bengal,South,ShopEase,Black Pepper Wafers,Outbound,104,12.85,1336.47,228.95,-104,179,449,NO
2024-04-10 14:55:51.550310062,2024,Hyderabad,Telangana,North,QuickBuy,Tomato Wafers,Outbound,26,13.22,343.61,91.6,-26,202,444,NO
2024-04-10 17:15:51.310262053,2024,Pune,Maharashtra,South,BigMart,Black Pepper Wafers,Outbound,133,10.54,1402.47,152.69,-133,339,59,YES
